Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Lycodes,pacificus,-17.25,-71.25,5107:371:1,0.01
Lycodes,pacificus,-17.75,-71.25,5107:371:3,0.04
Lycodes,pacificus,-17.75,-71.75,5107:371:4,0.02
Lycodes,pacificus,-17.25,-72.25,5107:372:1,0.04
Lycodes,pacificus,-18.25,-70.25,5107:380:1,0.13
Lycodes,pacificus,-18.25,-70.75,5107:380:2,0.08
Lycodes,pacificus,-18.75,-70.25,5107:380:3,0.12
Lycodes,pacificus,-18.25,-71.25,5107:381:1,0.03
Lycodes,pacificus,-19.25,-70.25,5107:390:1,0.1
Lycodes,pacificus,-19.75,-70.25,5107:390:3,0.11
Lycodes,pacificus,-15.25,-75.25,5107:455:1,0.1
Lycodes,pacificus,-15.25,-75.75,5107:455:2,0.09
Lycodes,pacificus,-20.25,-70.25,5207:100:1,0.1
Lycodes,pacificus,-20.75,-70.25,5207:100:3,0.1
Lycodes,pacificus,-21.25,-70.25,5207:110:1,0.12
Lycodes,pacificus,-21.75,-70.25,5207:110:3,0.14
Lycodes,pacificus,-22.75,-70.75,5207:120:4,0.14
Lycodes,pacificus,-26.25,-79.75,5207:469:2,0.03
Lycodes,pacificus,-25.25,-81.75,5208:351:2,0.01
Lycodes,pacificus,-26.25,-80.25,5208:360:1,0.03
Lycodes,pacificus,-31.75,-71.25,5307:111:3,0.04
Lycodes,pacificus,-34.75,-72.75,5307:142:4,0.18
Lycodes,pacificus,-33.75,-77.75,5307:237:4,0.09
Lycodes,pacificus,-33.75,-78.25,5307:238:3,0.05
Lycodes,pacificus,-33.75,-78.75,5307:238:4,0.08
Lycodes,pacificus,-33.75,-79.25,5307:239:3,0.07
Lycodes,pacificus,-38.75,-74.25,5307:384:3,0.16
Lycodes,pacificus,-39.25,-74.25,5307:394:1,0.09
Lycodes,pacificus,-33.75,-80.75,5308:130:4,0.07
Lycodes,pacificus,-46.25,-83.75,5408:363:2,0.13
Lycodes,pacificus,-43.25,-97.75,5409:237:2,0.18
Lycodes,pacificus,-43.25,-98.25,5409:238:1,0.18
Lycodes,pacificus,-45.25,-157.75,5415:457:2,0.08
Lycodes,pacificus,-43.25,-161.25,5416:131:1,0.06
Lycodes,pacificus,-42.75,-178.75,5417:228:4,0.01
Lycodes,pacificus,-43.25,-175.25,5417:235:1,0.01
Lycodes,pacificus,-43.25,-175.75,5417:235:2,0.04
Lycodes,pacificus,-43.75,-175.25,5417:235:3,0.07
Lycodes,pacificus,-43.75,-175.75,5417:235:4,0.15
Lycodes,pacificus,-43.25,-176.25,5417:236:1,0.1
Lycodes,pacificus,-43.25,-176.75,5417:236:2,0.12
Lycodes,pacificus,-43.25,-177.25,5417:237:1,0.1
Lycodes,pacificus,-43.25,-177.75,5417:237:2,0.04
Lycodes,pacificus,-43.75,-177.75,5417:237:4,0.06
Lycodes,pacificus,-43.25,-178.25,5417:238:1,0.01
Lycodes,pacificus,-43.75,-178.25,5417:238:3,0.03
Lycodes,pacificus,-43.75,-178.75,5417:238:4,0.05
Lycodes,pacificus,-43.25,-179.25,5417:239:1,0.01
Lycodes,pacificus,-43.25,-179.75,5417:239:2,0.02
Lycodes,pacificus,-43.75,-179.25,5417:239:3,0.13
Lycodes,pacificus,-43.75,-179.75,5417:239:4,0.07
Lycodes,pacificus,-44.25,-175.25,5417:245:1,0.09
Lycodes,pacificus,-44.25,-175.75,5417:245:2,0.17
Lycodes,pacificus,-44.75,-176.25,5417:246:3,0.16
Lycodes,pacificus,-44.25,-177.25,5417:247:1,0.19
Lycodes,pacificus,-44.25,-178.75,5417:248:2,0.07
Lycodes,pacificus,-44.25,-179.25,5417:249:1,0.16
Lycodes,pacificus,-44.25,-179.75,5417:249:2,0.04
Lycodes,pacificus,-47.75,-179.75,5417:479:4,0.15
Lycodes,pacificus,-48.25,-179.75,5417:489:2,0.14
Lycodes,pacificus,-55.25,-66.25,5506:456:1,0.19
Lycodes,pacificus,-55.75,-66.25,5506:456:3,0.06
Lycodes,pacificus,-56.25,-66.25,5506:466:1,0.02
Lycodes,pacificus,-56.25,-66.75,5506:466:2,0.04
Lycodes,pacificus,-56.75,-67.75,5506:467:4,0.04
Lycodes,pacificus,-56.75,-68.25,5506:468:3,0.04
Lycodes,pacificus,-56.75,-68.75,5506:468:4,0.03
Lycodes,pacificus,-56.25,-69.25,5506:469:1,0.12
Lycodes,pacificus,-56.25,-69.75,5506:469:2,0.08
Lycodes,pacificus,-56.75,-69.25,5506:469:3,0.01
Lycodes,pacificus,-52.75,-73.25,5507:123:3,0.18
Lycodes,pacificus,-54.75,-73.25,5507:143:3,0.19
Lycodes,pacificus,-54.75,-73.75,5507:143:4,0.04
Lycodes,pacificus,-54.25,-74.25,5507:144:1,0.03
Lycodes,pacificus,-50.25,-76.25,5507:206:1,0.06
Lycodes,pacificus,-55.75,-70.25,5507:350:3,0.19
Lycodes,pacificus,-55.75,-70.75,5507:350:4,0.1
Lycodes,pacificus,-55.25,-71.75,5507:351:2,0.14
Lycodes,pacificus,-55.25,-72.25,5507:352:1,0.1
Lycodes,pacificus,-56.25,-70.25,5507:360:1,0.01
Lycodes,pacificus,-53.75,-139.75,5513:239:4,0.01
Lycodes,pacificus,-53.75,-140.75,5514:130:4,0.01
Lycodes,pacificus,1.75,-78.75,7007:218:4,0.17
Lycodes,pacificus,1.25,-79.25,7007:219:1,0.18
Lycodes,pacificus,1.25,-79.75,7007:219:2,0.19
Lycodes,pacificus,1.75,-79.25,7007:219:3,0.17
Lycodes,pacificus,2.75,-77.75,7007:227:4,0.16
Lycodes,pacificus,2.25,-78.75,7007:228:2,0.16
Lycodes,pacificus,2.75,-78.25,7007:228:3,0.15
Lycodes,pacificus,2.75,-78.75,7007:228:4,0.15
Lycodes,pacificus,2.25,-79.25,7007:229:1,0.17
Lycodes,pacificus,3.25,-77.25,7007:237:1,0.15
Lycodes,pacificus,3.25,-77.75,7007:237:2,0.14
Lycodes,pacificus,3.75,-77.25,7007:237:3,0.14
Lycodes,pacificus,3.75,-77.75,7007:237:4,0.14
Lycodes,pacificus,3.25,-78.25,7007:238:1,0.15
Lycodes,pacificus,4.25,-77.25,7007:247:1,0.13
Lycodes,pacificus,4.25,-77.75,7007:247:2,0.14
Lycodes,pacificus,4.75,-77.25,7007:247:3,0.13
Lycodes,pacificus,5.25,-77.25,7007:457:1,0.12
Lycodes,pacificus,5.25,-77.75,7007:457:2,0.01
Lycodes,pacificus,5.75,-77.25,7007:457:3,0.12
Lycodes,pacificus,5.75,-77.75,7007:457:4,0.07
Lycodes,pacificus,6.25,-77.25,7007:467:1,0.11
Lycodes,pacificus,6.25,-77.75,7007:467:2,0.09
Lycodes,pacificus,6.75,-77.25,7007:467:3,0.1
Lycodes,pacificus,6.75,-77.75,7007:467:4,0.12
Lycodes,pacificus,7.25,-77.75,7007:477:2,0.11
Lycodes,pacificus,7.25,-78.25,7007:478:1,0.12
Lycodes,pacificus,7.75,-78.25,7007:478:3,0.11
Lycodes,pacificus,7.75,-78.75,7007:478:4,0.12
Lycodes,pacificus,7.25,-79.75,7007:479:2,0.14
Lycodes,pacificus,7.75,-79.25,7007:479:3,0.14
Lycodes,pacificus,7.75,-79.75,7007:479:4,0.13
Lycodes,pacificus,8.25,-78.25,7007:488:1,0.1
Lycodes,pacificus,8.25,-78.75,7007:488:2,0.12
Lycodes,pacificus,8.75,-78.25,7007:488:3,0.02
Lycodes,pacificus,8.75,-78.75,7007:488:4,0.11
Lycodes,pacificus,8.25,-79.25,7007:489:1,0.13
Lycodes,pacificus,8.25,-79.75,7007:489:2,0.12
Lycodes,pacificus,8.75,-79.25,7007:489:3,0.12
Lycodes,pacificus,8.75,-79.75,7007:489:4,0.12
Lycodes,pacificus,0.25,-80.75,7008:100:2,0.19
Lycodes,pacificus,1.25,-80.25,7008:110:1,0.15
Lycodes,pacificus,4.25,-81.25,7008:141:1,0.01
Lycodes,pacificus,4.25,-81.75,7008:141:2,0.14
Lycodes,pacificus,5.75,-81.75,7008:351:4,0.04
Lycodes,pacificus,7.25,-80.25,7008:370:1,0.12
Lycodes,pacificus,7.25,-80.75,7008:370:2,0.1
Lycodes,pacificus,7.75,-80.25,7008:370:3,0.11
Lycodes,pacificus,7.75,-80.75,7008:370:4,0.09
Lycodes,pacificus,7.25,-81.25,7008:371:1,0.08
Lycodes,pacificus,7.25,-81.75,7008:371:2,0.07
Lycodes,pacificus,7.75,-81.25,7008:371:3,0.08
Lycodes,pacificus,7.75,-81.75,7008:371:4,0.06
Lycodes,pacificus,7.25,-82.25,7008:372:1,0.06
Lycodes,pacificus,7.75,-82.25,7008:372:3,0.05
Lycodes,pacificus,8.25,-80.25,7008:380:1,0.11
Lycodes,pacificus,8.25,-81.75,7008:381:2,0.06
Lycodes,pacificus,8.25,-82.25,7008:382:1,0.04
Lycodes,pacificus,8.25,-82.75,7008:382:2,0.04
Lycodes,pacificus,8.25,-83.25,7008:383:1,0.04
Lycodes,pacificus,8.25,-83.75,7008:383:2,0.05
Lycodes,pacificus,8.75,-83.25,7008:383:3,0.05
Lycodes,pacificus,8.75,-83.75,7008:383:4,0.04
Lycodes,pacificus,8.75,-84.25,7008:384:3,0.04
Lycodes,pacificus,9.25,-83.75,7008:393:2,0.05
Lycodes,pacificus,9.25,-84.25,7008:394:1,0.04
Lycodes,pacificus,9.25,-84.75,7008:394:2,0.04
Lycodes,pacificus,9.75,-84.25,7008:394:3,0.05
Lycodes,pacificus,9.75,-84.75,7008:394:4,0.05
Lycodes,pacificus,5.25,-86.75,7008:456:2,0.06
Lycodes,pacificus,5.75,-86.75,7008:456:4,0.07
Lycodes,pacificus,5.25,-87.25,7008:457:1,0.07
Lycodes,pacificus,5.75,-87.25,7008:457:3,0.07
Lycodes,pacificus,9.25,-85.25,7008:495:1,0.01
Lycodes,pacificus,9.75,-85.25,7008:495:3,0.05
Lycodes,pacificus,9.75,-85.75,7008:495:4,0.05
Lycodes,pacificus,0.25,-90.75,7009:100:2,0.11
Lycodes,pacificus,1.25,-91.75,7009:111:2,0.19
Lycodes,pacificus,1.75,-91.75,7009:111:4,0.14
Lycodes,pacificus,4.75,-160.25,7016:140:3,0.01
Lycodes,pacificus,5.75,-161.75,7016:351:4,0.01
Lycodes,pacificus,5.75,-162.25,7016:352:3,0.01
Lycodes,pacificus,6.25,-162.25,7016:362:1,0.01
Lycodes,pacificus,6.25,-162.75,7016:362:2,0.01
Lycodes,pacificus,6.75,-162.75,7016:362:4,0.01
Lycodes,pacificus,10.25,-84.75,7108:104:2,0.06
Lycodes,pacificus,10.25,-85.25,7108:205:1,0.05
Lycodes,pacificus,10.25,-85.75,7108:205:2,0.06
Lycodes,pacificus,10.75,-85.75,7108:205:4,0.08
Lycodes,pacificus,10.25,-86.25,7108:206:1,0.06
Lycodes,pacificus,10.75,-86.25,7108:206:3,0.08
Lycodes,pacificus,10.75,-86.75,7108:206:4,0.1
Lycodes,pacificus,11.25,-85.75,7108:215:2,0.1
Lycodes,pacificus,11.25,-86.25,7108:216:1,0.11
Lycodes,pacificus,11.25,-86.75,7108:216:2,0.11
Lycodes,pacificus,11.75,-86.25,7108:216:3,0.09
Lycodes,pacificus,11.75,-86.75,7108:216:4,0.09
Lycodes,pacificus,11.25,-87.25,7108:217:1,0.1
Lycodes,pacificus,11.75,-87.25,7108:217:3,0.08
Lycodes,pacificus,11.75,-87.75,7108:217:4,0.07
Lycodes,pacificus,12.25,-86.75,7108:226:2,0.07
Lycodes,pacificus,12.25,-87.25,7108:227:1,0.06
Lycodes,pacificus,12.25,-87.75,7108:227:2,0.05
Lycodes,pacificus,12.75,-87.25,7108:227:3,0.05
Lycodes,pacificus,12.75,-87.75,7108:227:4,0.03
Lycodes,pacificus,12.25,-88.25,7108:228:1,0.05
Lycodes,pacificus,12.25,-88.75,7108:228:2,0.05
Lycodes,pacificus,12.75,-88.25,7108:228:3,0.03
Lycodes,pacificus,12.75,-88.75,7108:228:4,0.03
Lycodes,pacificus,12.75,-89.25,7108:229:3,0.03
Lycodes,pacificus,12.75,-89.75,7108:229:4,0.03
Lycodes,pacificus,13.25,-87.25,7108:237:1,0.04
Lycodes,pacificus,13.25,-87.75,7108:237:2,0.02
Lycodes,pacificus,13.25,-88.25,7108:238:1,0.02
Lycodes,pacificus,13.25,-88.75,7108:238:2,0.02
Lycodes,pacificus,13.25,-89.25,7108:239:1,0.02
Lycodes,pacificus,13.25,-89.75,7108:239:2,0.02
Lycodes,pacificus,13.75,-89.25,7108:239:3,0.02
Lycodes,pacificus,13.75,-89.75,7108:239:4,0.02
Lycodes,pacificus,13.25,-90.25,7109:130:1,0.02
Lycodes,pacificus,13.25,-90.75,7109:130:2,0.01
Lycodes,pacificus,13.75,-90.25,7109:130:3,0.01
Lycodes,pacificus,13.75,-90.75,7109:130:4,0.01
Lycodes,pacificus,13.25,-91.25,7109:131:1,0.01
Lycodes,pacificus,14.75,-93.75,7109:143:4,0.02
Lycodes,pacificus,14.75,-94.25,7109:144:3,0.05
Lycodes,pacificus,15.25,-93.75,7109:353:2,0.01
Lycodes,pacificus,15.75,-93.25,7109:353:3,0.01
Lycodes,pacificus,15.25,-94.25,7109:354:1,0.05
Lycodes,pacificus,15.25,-94.75,7109:354:2,0.08
Lycodes,pacificus,15.75,-94.25,7109:354:3,0.03
Lycodes,pacificus,15.75,-94.75,7109:354:4,0.07
Lycodes,pacificus,16.25,-94.25,7109:364:1,0.04
Lycodes,pacificus,16.25,-94.75,7109:364:2,0.06
Lycodes,pacificus,15.75,-95.25,7109:455:3,0.08
Lycodes,pacificus,15.75,-95.75,7109:455:4,0.06
Lycodes,pacificus,15.75,-96.25,7109:456:3,0.04
Lycodes,pacificus,15.75,-96.75,7109:456:4,0.02
Lycodes,pacificus,15.75,-97.25,7109:457:3,0.02
Lycodes,pacificus,15.75,-97.75,7109:457:4,0.01
Lycodes,pacificus,16.25,-95.25,7109:465:1,0.06
Lycodes,pacificus,16.25,-97.75,7109:467:2,0.03
Lycodes,pacificus,16.25,-98.25,7109:468:1,0.02
Lycodes,pacificus,16.25,-98.75,7109:468:2,0.02
Lycodes,pacificus,16.75,-98.75,7109:468:4,0.03
Lycodes,pacificus,16.75,-99.25,7109:469:3,0.03
Lycodes,pacificus,16.75,-99.75,7109:469:4,0.03
Lycodes,pacificus,10.25,-109.25,7110:209:1,0.04
Lycodes,pacificus,16.75,-100.25,7110:360:3,0.02
Lycodes,pacificus,17.25,-100.25,7110:370:1,0.04
Lycodes,pacificus,17.25,-100.75,7110:370:2,0.04
Lycodes,pacificus,17.25,-101.25,7110:371:1,0.03
Lycodes,pacificus,17.75,-101.25,7110:371:3,0.05
Lycodes,pacificus,17.75,-101.75,7110:371:4,0.05
Lycodes,pacificus,17.75,-102.25,7110:372:3,0.05
Lycodes,pacificus,17.75,-102.75,7110:372:4,0.05
Lycodes,pacificus,18.25,-102.25,7110:382:1,0.06
Lycodes,pacificus,18.25,-102.75,7110:382:2,0.07
Lycodes,pacificus,18.25,-103.25,7110:383:1,0.05
Lycodes,pacificus,18.25,-103.75,7110:383:2,0.05
Lycodes,pacificus,18.75,-103.75,7110:383:4,0.08
Lycodes,pacificus,18.75,-104.25,7110:384:3,0.08
Lycodes,pacificus,19.25,-104.25,7110:394:1,0.1
Lycodes,pacificus,19.25,-104.75,7110:394:2,0.06
Lycodes,pacificus,19.25,-105.25,7110:495:1,0.04
Lycodes,pacificus,19.75,-105.25,7110:495:3,0.08
Lycodes,pacificus,19.75,-105.75,7110:495:4,0.05
Lycodes,pacificus,20.25,-105.25,7210:205:1,0.08
Lycodes,pacificus,20.25,-105.75,7210:205:2,0.06
Lycodes,pacificus,20.75,-105.25,7210:205:3,0.13
Lycodes,pacificus,20.75,-105.75,7210:205:4,0.1
Lycodes,pacificus,20.75,-106.25,7210:206:3,0.02
Lycodes,pacificus,21.25,-105.25,7210:215:1,0.12
Lycodes,pacificus,21.25,-105.75,7210:215:2,0.12
Lycodes,pacificus,21.75,-105.25,7210:215:3,0.14
Lycodes,pacificus,21.75,-105.75,7210:215:4,0.13
Lycodes,pacificus,21.25,-106.25,7210:216:1,0.03
Lycodes,pacificus,21.75,-106.25,7210:216:3,0.08
Lycodes,pacificus,21.75,-106.75,7210:216:4,0.01
Lycodes,pacificus,22.25,-105.75,7210:225:2,0.15
Lycodes,pacificus,22.75,-105.75,7210:225:4,0.17
Lycodes,pacificus,22.25,-106.25,7210:226:1,0.08
Lycodes,pacificus,22.25,-106.75,7210:226:2,0.01
Lycodes,pacificus,22.75,-106.25,7210:226:3,0.09
Lycodes,pacificus,22.75,-106.75,7210:226:4,0.01
Lycodes,pacificus,23.25,-106.25,7210:236:1,0.18
Lycodes,pacificus,23.25,-106.75,7210:236:2,0.04
Lycodes,pacificus,23.75,-106.75,7210:236:4,0.15
Lycodes,pacificus,23.75,-107.25,7210:237:3,0.08
Lycodes,pacificus,23.75,-107.75,7210:237:4,0.01
Lycodes,pacificus,24.25,-107.25,7210:247:1,0.12
Lycodes,pacificus,24.25,-107.75,7210:247:2,0.09
Lycodes,pacificus,24.75,-107.75,7210:247:4,0.1
Lycodes,pacificus,24.25,-108.25,7210:248:1,0.02
Lycodes,pacificus,24.75,-108.25,7210:248:3,0.09
Lycodes,pacificus,24.75,-108.75,7210:248:4,0.01
Lycodes,pacificus,25.25,-108.25,7210:458:1,0.08
Lycodes,pacificus,25.25,-108.75,7210:458:2,0.08
Lycodes,pacificus,25.25,-109.25,7210:459:1,0.02
Lycodes,pacificus,25.75,-109.25,7210:459:3,0.04
Lycodes,pacificus,25.75,-109.75,7210:459:4,0.01
Lycodes,pacificus,26.25,-109.25,7210:469:1,0.04
Lycodes,pacificus,26.25,-109.75,7210:469:2,0.01
Lycodes,pacificus,26.75,-109.25,7210:469:3,0.03
Lycodes,pacificus,26.75,-109.75,7210:469:4,0.03
Lycodes,pacificus,24.75,-111.75,7211:141:4,0.02
Lycodes,pacificus,24.75,-112.25,7211:142:3,0.05
Lycodes,pacificus,25.25,-112.25,7211:352:1,0.12
Lycodes,pacificus,25.25,-112.75,7211:352:2,0.02
Lycodes,pacificus,25.75,-112.75,7211:352:4,0.13
Lycodes,pacificus,25.75,-113.25,7211:353:3,0.06
Lycodes,pacificus,26.75,-111.75,7211:361:4,0.01
Lycodes,pacificus,26.25,-112.25,7211:362:1,0.04
Lycodes,pacificus,26.75,-112.75,7211:362:4,0.07
Lycodes,pacificus,27.25,-110.25,7211:370:1,0.02
Lycodes,pacificus,27.75,-110.75,7211:370:4,0.01
Lycodes,pacificus,27.75,-112.75,7211:372:4,0.1
Lycodes,pacificus,28.25,-111.25,7211:381:1,0.01
Lycodes,pacificus,28.25,-112.25,7211:382:1,0.01
Lycodes,pacificus,28.25,-112.75,7211:382:2,0.03
Lycodes,pacificus,28.75,-112.25,7211:382:3,0.01
Lycodes,pacificus,28.75,-112.75,7211:382:4,0.01
Lycodes,pacificus,28.75,-113.25,7211:383:3,0.08
Lycodes,pacificus,29.25,-113.75,7211:393:2,0.04
Lycodes,pacificus,30.25,-114.75,7311:104:2,0.02
Lycodes,pacificus,30.75,-115.75,7311:205:4,0.08
Lycodes,pacificus,34.25,-118.25,7311:248:1,0.12
Lycodes,pacificus,35.75,-121.75,7312:351:4,0.07
Lycodes,pacificus,37.75,-122.75,7312:372:4,0.1
Lycodes,pacificus,38.25,-122.25,7312:382:1,0.19
Lycodes,pacificus,46.75,-130.75,7413:360:4,0.19
Lycodes,pacificus,51.25,-130.25,7513:110:1,0.03
Lycodes,pacificus,57.75,-133.25,7513:373:3,0.19
Lycodes,pacificus,58.25,-133.75,7513:383:2,0.1
Lycodes,pacificus,55.75,-141.75,7514:351:4,0.15
Lycodes,pacificus,56.25,-142.75,7514:362:2,0.09
Lycodes,pacificus,58.75,-147.75,7514:487:4,0.17
Lycodes,pacificus,59.75,-153.25,7515:393:3,0.19
Lycodes,pacificus,59.75,-153.75,7515:393:4,0.06
Lycodes,pacificus,59.25,-154.25,7515:394:1,0.12
